"subjID","age","dob","gender","language","condition","trial_type","trial_index","stimulus","pointvals_firsthalf","button_pressed","earnedThis","earnedCumulative","posttest","responses","time_elapsed","group","highestVal","highestValLag","exploit","explore","earnedPrev","same","switch","status","time"
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",24,"sound/1star.wav",1263,NA,1,3,NA,NA,211302,"adult",2,2,0,1,2,0,1,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",26,"sound/3star.wav",1263,NA,3,6,NA,NA,213256,"adult",3,2,1,0,1,0,1,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",28,"sound/6star.wav",1263,NA,6,12,NA,NA,217326,"adult",6,3,1,0,3,0,1,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",30,"sound/6star.wav",1263,NA,6,18,NA,NA,219226,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",32,"sound/6star.wav",1263,NA,6,24,NA,NA,221094,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",34,"sound/6star.wav",1263,NA,6,30,NA,NA,223026,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",36,"sound/6star.wav",1263,NA,6,36,NA,NA,224918,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",38,"sound/6star.wav",1263,NA,6,42,NA,NA,226794,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",40,"sound/6star.wav",1263,NA,6,48,NA,NA,228618,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",42,"sound/6star.wav",1263,NA,6,54,NA,NA,230494,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",44,"sound/6star.wav",1263,NA,6,60,NA,NA,232370,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",46,"sound/6star.wav",1263,NA,6,66,NA,NA,234246,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",48,"sound/6star.wav",1263,NA,6,72,NA,NA,236115,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",50,"sound/6star.wav",1263,NA,6,78,NA,NA,238016,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",52,"sound/6star.wav",1263,NA,6,84,NA,NA,239908,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",54,"sound/6star.wav",1263,NA,6,90,NA,NA,241776,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",56,"sound/6star.wav",1263,NA,6,96,NA,NA,243692,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",58,"sound/6star.wav",1263,NA,6,102,NA,NA,245576,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",60,"sound/6star.wav",1263,NA,6,108,NA,NA,247522,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",62,"sound/6star.wav",1263,NA,6,114,NA,NA,249383,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",64,"sound/6star.wav",1263,NA,6,120,NA,NA,251421,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",66,"sound/6star.wav",1263,NA,6,126,NA,NA,253328,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",68,"sound/6star.wav",1263,NA,6,132,NA,NA,269219,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",70,"sound/6star.wav",1263,NA,6,138,NA,NA,271320,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",72,"sound/6star.wav",1263,NA,6,144,NA,NA,273421,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",74,"sound/6star.wav",1263,NA,6,150,NA,NA,275520,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",76,"sound/6star.wav",1263,NA,6,156,NA,NA,277620,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",78,"sound/6star.wav",1263,NA,6,162,NA,NA,279720,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",80,"sound/6star.wav",1263,NA,6,168,NA,NA,281741,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",82,"sound/6star.wav",1263,NA,6,174,NA,NA,283841,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",84,"sound/6star.wav",1263,NA,6,180,NA,NA,285942,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",86,"sound/6star.wav",1263,NA,6,186,NA,NA,288043,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",88,"sound/6star.wav",1263,NA,6,192,NA,NA,290141,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",90,"sound/6star.wav",1263,NA,6,198,NA,NA,292162,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",92,"sound/6star.wav",1263,NA,6,204,NA,NA,294262,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",94,"sound/6star.wav",1263,NA,6,210,NA,NA,296361,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",96,"sound/6star.wav",1263,NA,6,216,NA,NA,298382,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",98,"sound/6star.wav",1263,NA,6,222,NA,NA,300482,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",100,"sound/6star.wav",1263,NA,6,228,NA,NA,302582,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",102,"sound/6star.wav",1263,NA,6,234,NA,NA,304683,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",104,"sound/6star.wav",1263,NA,6,240,NA,NA,306783,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",106,"sound/6star.wav",1263,NA,6,246,NA,NA,308883,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",108,"sound/6star.wav",1263,NA,6,252,NA,NA,310984,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",110,"sound/6star.wav",1263,NA,6,258,NA,NA,313019,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",112,"sound/6star.wav",1263,NA,6,264,NA,NA,315113,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",114,"sound/6star.wav",1263,NA,6,270,NA,NA,317213,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",116,"sound/6star.wav",1263,NA,6,276,NA,NA,319235,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",118,"sound/6star.wav",1263,NA,6,282,NA,NA,321336,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",120,"sound/6star.wav",1263,NA,6,288,NA,NA,323356,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",122,"sound/6star.wav",1263,NA,6,294,NA,NA,325456,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",124,"sound/6star.wav",1263,NA,6,300,NA,NA,327556,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",126,"sound/6star.wav",1263,NA,6,306,NA,NA,329576,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",128,"sound/6star.wav",1263,NA,6,312,NA,NA,331676,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",130,"sound/6star.wav",1263,NA,6,318,NA,NA,333696,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",132,"sound/6star.wav",1263,NA,6,324,NA,NA,335796,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",134,"sound/6star.wav",1263,NA,6,330,NA,NA,337896,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",136,"sound/6star.wav",1263,NA,6,336,NA,NA,339997,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",138,"sound/6star.wav",1263,NA,6,342,NA,NA,342096,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",140,"sound/6star.wav",1263,NA,6,348,NA,NA,344197,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",142,"sound/6star.wav",1263,NA,6,354,NA,NA,346218,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",144,"sound/6star.wav",1263,NA,6,360,NA,NA,348319,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",146,"sound/6star.wav",1263,NA,6,366,NA,NA,350417,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",148,"sound/6star.wav",1263,NA,6,372,NA,NA,352438,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",150,"sound/6star.wav",1263,NA,6,378,NA,NA,354469,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",152,"sound/6star.wav",1263,NA,6,384,NA,NA,356489,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",154,"sound/6star.wav",1263,NA,6,390,NA,NA,358510,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",156,"sound/6star.wav",1263,NA,6,396,NA,NA,360609,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",158,"sound/6star.wav",1263,NA,6,402,NA,NA,362630,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",160,"sound/6star.wav",1263,NA,6,408,NA,NA,364730,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",162,"sound/6star.wav",1263,NA,6,414,NA,NA,366751,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",164,"sound/6star.wav",1263,NA,6,420,NA,NA,368852,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",166,"sound/6star.wav",1263,NA,6,426,NA,NA,370872,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",168,"sound/6star.wav",1263,NA,6,432,NA,NA,372972,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",170,"sound/6star.wav",1263,NA,6,438,NA,NA,374993,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",172,"sound/6star.wav",1263,NA,6,444,NA,NA,377093,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",174,"sound/6star.wav",1263,NA,6,450,NA,NA,379120,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",176,"sound/6star.wav",1263,NA,6,456,NA,NA,381220,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",178,"sound/6star.wav",1263,NA,6,462,NA,NA,383242,"adult",6,6,1,0,6,1,0,NA,NA
"C312383",39,"10/17/79","male","english","static","audio-keyboard-response",180,"sound/6star.wav",1263,NA,6,468,NA,NA,385342,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",8,"sound/3star.wav",1236,NA,3,3,NA,NA,64554,"adult",3,NA,1,0,NA,NA,NA,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",10,"sound/6star.wav",1236,NA,6,9,NA,NA,68359,"adult",6,3,1,0,3,0,1,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",12,"sound/1star.wav",1236,NA,1,10,NA,NA,71979,"adult",6,6,0,1,6,0,1,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",14,"sound/2star.wav",1236,NA,2,12,NA,NA,73948,"adult",6,6,0,1,1,0,1,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",16,"sound/6star.wav",1236,NA,6,18,NA,NA,76417,"adult",6,6,1,0,2,0,1,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",18,"sound/6star.wav",1236,NA,6,24,NA,NA,78586,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",20,"sound/3star.wav",1236,NA,3,27,NA,NA,80755,"adult",6,6,0,1,6,0,1,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",22,"sound/6star.wav",1236,NA,6,33,NA,NA,82656,"adult",6,6,1,0,3,0,1,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",24,"sound/6star.wav",1236,NA,6,39,NA,NA,84575,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",26,"sound/6star.wav",1236,NA,6,45,NA,NA,86408,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",28,"sound/6star.wav",1236,NA,6,51,NA,NA,88025,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",30,"sound/6star.wav",1236,NA,6,57,NA,NA,89547,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",32,"sound/6star.wav",1236,NA,6,63,NA,NA,91394,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",34,"sound/6star.wav",1236,NA,6,69,NA,NA,93329,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",36,"sound/2star.wav",1236,NA,2,71,NA,NA,95213,"adult",6,6,0,1,6,0,1,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",38,"sound/6star.wav",1236,NA,6,77,NA,NA,97082,"adult",6,6,1,0,2,0,1,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",40,"sound/6star.wav",1236,NA,6,83,NA,NA,98967,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",42,"sound/6star.wav",1236,NA,6,89,NA,NA,100800,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",44,"sound/6star.wav",1236,NA,6,95,NA,NA,102834,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",46,"sound/6star.wav",1236,NA,6,101,NA,NA,104770,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",48,"sound/3star.wav",1236,NA,3,104,NA,NA,106779,"adult",6,6,0,1,6,0,1,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",50,"sound/6star.wav",1236,NA,6,110,NA,NA,108608,"adult",6,6,1,0,3,0,1,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",52,"sound/6star.wav",1236,NA,6,116,NA,NA,110360,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",54,"sound/6star.wav",1236,NA,6,122,NA,NA,112210,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",56,"sound/6star.wav",1236,NA,6,128,NA,NA,114329,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",58,"sound/6star.wav",1236,NA,6,134,NA,NA,116363,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",60,"sound/6star.wav",1236,NA,6,140,NA,NA,118398,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",62,"sound/6star.wav",1236,NA,6,146,NA,NA,120434,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",64,"sound/6star.wav",1236,NA,6,152,NA,NA,122301,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",66,"sound/6star.wav",1236,NA,6,158,NA,NA,124103,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",68,"sound/6star.wav",1236,NA,6,164,NA,NA,125854,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",70,"sound/6star.wav",1236,NA,6,170,NA,NA,127605,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",72,"sound/6star.wav",1236,NA,6,176,NA,NA,129536,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",74,"sound/6star.wav",1236,NA,6,182,NA,NA,131375,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",76,"sound/6star.wav",1236,NA,6,188,NA,NA,133260,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",78,"sound/6star.wav",1236,NA,6,194,NA,NA,135095,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",80,"sound/6star.wav",1236,NA,6,200,NA,NA,136811,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",82,"sound/6star.wav",1236,NA,6,206,NA,NA,138363,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",84,"sound/6star.wav",1236,NA,6,212,NA,NA,140032,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",86,"sound/6star.wav",1236,NA,6,218,NA,NA,141681,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",88,"sound/6star.wav",1236,NA,6,224,NA,NA,143269,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",90,"sound/6star.wav",1236,NA,6,230,NA,NA,145218,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",92,"sound/6star.wav",1236,NA,6,236,NA,NA,146954,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",94,"sound/6star.wav",1236,NA,6,242,NA,NA,148655,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",96,"sound/6star.wav",1236,NA,6,248,NA,NA,150406,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",98,"sound/6star.wav",1236,NA,6,254,NA,NA,152458,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",100,"sound/6star.wav",1236,NA,6,260,NA,NA,154146,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",102,"sound/3star.wav",1236,NA,3,263,NA,NA,155944,"adult",6,6,0,1,6,0,1,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",104,"sound/6star.wav",1236,NA,6,269,NA,NA,157681,"adult",6,6,1,0,3,0,1,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",106,"sound/6star.wav",1236,NA,6,275,NA,NA,159466,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",108,"sound/6star.wav",1236,NA,6,281,NA,NA,161385,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",110,"sound/6star.wav",1236,NA,6,287,NA,NA,163101,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",112,"sound/6star.wav",1236,NA,6,293,NA,NA,164736,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",114,"sound/6star.wav",1236,NA,6,299,NA,NA,166776,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",116,"sound/6star.wav",1236,NA,6,305,NA,NA,168474,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",118,"sound/6star.wav",1236,NA,6,311,NA,NA,170392,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",120,"sound/6star.wav",1236,NA,6,317,NA,NA,172209,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",122,"sound/6star.wav",1236,NA,6,323,NA,NA,174045,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",124,"sound/6star.wav",1236,NA,6,329,NA,NA,175882,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",126,"sound/6star.wav",1236,NA,6,335,NA,NA,177717,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",128,"sound/6star.wav",1236,NA,6,341,NA,NA,179587,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",130,"sound/6star.wav",1236,NA,6,347,NA,NA,181371,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",132,"sound/6star.wav",1236,NA,6,353,NA,NA,183039,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",134,"sound/6star.wav",1236,NA,6,359,NA,NA,184658,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",136,"sound/6star.wav",1236,NA,6,365,NA,NA,186258,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",138,"sound/6star.wav",1236,NA,6,371,NA,NA,187994,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",140,"sound/6star.wav",1236,NA,6,377,NA,NA,189745,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",142,"sound/6star.wav",1236,NA,6,383,NA,NA,191397,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",144,"sound/6star.wav",1236,NA,6,389,NA,NA,193198,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",146,"sound/6star.wav",1236,NA,6,395,NA,NA,194969,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",148,"sound/6star.wav",1236,NA,6,401,NA,NA,196685,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",150,"sound/6star.wav",1236,NA,6,407,NA,NA,198336,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",152,"sound/6star.wav",1236,NA,6,413,NA,NA,200138,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",154,"sound/6star.wav",1236,NA,6,419,NA,NA,201840,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",156,"sound/6star.wav",1236,NA,6,425,NA,NA,203525,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",158,"sound/6star.wav",1236,NA,6,431,NA,NA,205193,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",160,"sound/6star.wav",1236,NA,6,437,NA,NA,206861,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",162,"sound/6star.wav",1236,NA,6,443,NA,NA,208613,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",164,"sound/6star.wav",1236,NA,6,449,NA,NA,210364,"adult",6,6,1,0,6,1,0,NA,NA
"C323917",29,"7091989","Male","English","static","audio-keyboard-response",166,"sound/6star.wav",1236,NA,6,455,NA,NA,211981,"adult",6,6,1,0,6,1,0,NA,NA
"C341958",25,"10/30/93","m","english","dynamic","audio-keyboard-response",15,"sound/2star.wav",2136,NA,2,2,NA,NA,84146,"adult",2,NA,1,0,NA,NA,NA,0,80
"C341958",25,"10/30/93","m","english","dynamic","audio-keyboard-response",17,"sound/2star.wav",2136,NA,2,4,NA,NA,86399,"adult",2,2,1,0,2,1,0,0,80
"C341958",25,"10/30/93","m","english","dynamic","audio-keyboard-response",19,"sound/3star.wav",2136,NA,3,7,NA,NA,88431,"adult",3,2,1,0,2,0,1,0,80
"C341958",25,"10/30/93","m","english","dynamic","audio-keyboard-response",21,"sound/6star.wav",2136,NA,6,13,NA,NA,90431,"adult",6,3,1,0,3,0,1,0,80
"C341958",25,"10/30/93","m","english","dynamic","audio-keyboard-response",23,"sound/1star.wav",2136,NA,1,14,NA,NA,92405,"adult",6,6,0,1,6,0,1,0,80
